PassengerId,Survived,Title,First_Name,Last_Name,Sex,Age,Binned_Age,SibSp,Parch,Ticket,Pclass,Embarked,HasCabin,Fare,Binned_Fare
1042,1,Mrs,Olive Potter,Earnshaw,female,23.0,Young Adult,0,1,11767,1,C,1,83.1583,very high
1043,0,Mr,Nicola,Matinoff,male,28.0,Young Adult,0,0,349255,3,C,0,7.8958,low
1045,1,Mrs,Hulda Kristina Eugenia Lofqvist,Klasen,female,36.0,Adult,0,2,350405,3,S,0,12.1833,medium
1046,0,Master,Filip Oscar,Asplund,male,13.0,Teenager,4,2,347077,3,S,0,31.3875,very high
1047,0,Mr,Joseph,Duquemin,male,24.0,Young Adult,0,0,SO/PP 752,3,S,0,7.55,low
1048,1,Miss,Ellen,Bird,female,29.0,Young Adult,0,0,PC 17483,1,S,1,221.7792,very high
1049,1,Miss,Olga Elida,Lundin,female,23.0,Young Adult,0,0,347469,3,S,0,7.8542,low
1050,0,Mr,John James,Borebank,male,42.0,Adult,0,0,110489,1,S,1,26.55,high
1051,1,Mrs,Edith Nile,Peacock,female,26.0,Young Adult,0,2,SOTON/OQ 3101315,3,S,0,13.775,medium
1052,1,Miss,Julia,Smyth,female,28.0,Young Adult,0,0,335432,3,Q,0,7.7333,low
1053,0,Master,Georges Youssef,Touma,male,7.0,Child,1,1,2650,3,C,0,15.2458,high
1054,1,Miss,Marion,Wright,female,26.0,Young Adult,0,0,220844,2,S,0,13.5,medium
1055,0,Mr,Ernest,Pearce,male,28.0,Young Adult,0,0,343271,3,S,0,7.0,low
1056,0,Rev,Joseph Maria,Peruschitz,male,41.0,Adult,0,0,237393,2,S,0,13.0,medium
1057,1,Mrs,Luise Heilmann,Kink-Heilmann,female,26.0,Young Adult,1,1,315153,3,S,0,22.025,high
1058,0,Mr,Emil,Brandeis,male,48.0,Adult,0,0,PC 17591,1,C,1,50.4958,very high
1059,0,Mr,Edward Watson,Ford,male,18.0,Teenager,2,2,W/C 6608,3,S,0,34.375,very high
1060,1,Mrs,Eleanor Genevieve Fosdick,Cassebeer,female,28.0,Young Adult,0,0,17770,1,C,0,27.7208,high
1061,1,Miss,Hilda Maria,Hellstrom,female,22.0,Young Adult,0,0,7548,3,S,0,8.9625,medium
1062,0,Mr,Simon,Lithman,male,28.0,Young Adult,0,0,SO/PP 251,3,S,0,7.55,low
1063,0,Mr,Ortin,Zakarian,male,27.0,Young Adult,0,0,2670,3,C,0,7.225,low
1064,0,Mr,Adolf Fredrik,Dyker,male,23.0,Young Adult,1,0,347072,3,S,0,13.9,medium
1065,0,Mr,Assad,Torfa,male,28.0,Young Adult,0,0,2673,3,C,0,7.2292,low
1066,0,Mr,Carl Oscar Vilhelm Gustafsson,Asplund,male,40.0,Adult,1,5,347077,3,S,0,31.3875,very high
1067,1,Miss,Edith Eileen,Brown,female,15.0,Teenager,0,2,29750,2,S,0,39.0,very high
1068,1,Miss,Maude,Sincock,female,20.0,Young Adult,0,0,CA 33112,2,S,0,36.75,very high
1069,0,Mr,Charles Emil Henry,Stengel,male,54.0,Middle Aged,1,0,11778,1,C,1,55.4417,very high
1070,1,Mrs,Nellie E Baumgardner,Becker,female,36.0,Adult,0,3,230136,2,S,1,39.0,very high
1071,1,Mrs,Mary Eliza Ingersoll,Compton,female,64.0,Senior,0,2,PC 17756,1,C,1,83.1583,very high
1072,0,Mr,James Matthew,McCrie,male,30.0,Young Adult,0,0,233478,2,S,0,13.0,medium
1073,0,Mr,Alexander Taylor Jr,Compton,male,37.0,Adult,1,1,PC 17756,1,C,1,83.1583,very high
1074,1,Mrs,Mary Graham Carmichael Farquarson,Marvin,female,18.0,Teenager,1,0,113773,1,S,1,53.1,very high
1075,0,Mr,Patrick,Lane,male,28.0,Young Adult,0,0,7935,3,Q,0,7.75,low
1076,1,Mrs,Mary Helene Baxter,Douglas,female,27.0,Young Adult,1,1,PC 17558,1,C,1,247.5208,very high
1077,0,Mr,Frank Hubert,Maybery,male,40.0,Adult,0,0,239059,2,S,0,16.0,high
1078,1,Miss,Alice Frances Louisa,Phillips,female,21.0,Young Adult,0,1,SO/PP 2,2,S,0,21.0,high
1079,0,Mr,Joseph,Davies,male,17.0,Teenager,2,0,A/4 48873,3,S,0,8.05,medium
1080,1,Miss,Ada,Sage,female,28.0,Young Adult,8,2,CA 2343,3,S,0,69.55,very high
1081,0,Mr,James,Veal,male,40.0,Adult,0,0,28221,2,S,0,13.0,medium
1082,0,Mr,William A,Angle,male,34.0,Young Adult,1,0,226875,2,S,0,26.0,high
1083,0,Mr,Abraham L,Salomon,male,28.0,Young Adult,0,0,111163,1,S,0,26.0,high
1084,0,Master,Walter John,van Billiard,male,11.5,Child,1,1,A/5 851,3,S,0,14.5,high
1085,0,Mr,John,Lingane,male,61.0,Senior,0,0,235509,2,Q,0,12.35,medium
1086,0,Master,Marshall Brines,Drew,male,8.0,Child,0,2,28220,2,S,0,32.5,very high
1087,0,Mr,Julius Konrad Eugen,Karlsson,male,33.0,Young Adult,0,0,347465,3,S,0,7.8542,low
1088,0,Master,Robert Douglas,Spedden,male,6.0,Child,0,2,16966,1,C,1,134.5,very high
1089,1,Miss,Berta Olivia,Nilsson,female,18.0,Teenager,0,0,347066,3,S,0,7.775,low
1090,0,Mr,Charles Robert,Baimbrigge,male,23.0,Young Adult,0,0,CA 31030,2,S,0,10.5,medium
1091,1,Mrs,Lena Jacobsen Solvang,Rasmussen,female,28.0,Young Adult,0,0,65305,3,S,0,8.1125,medium
1092,1,Miss,Nora,Murphy,female,28.0,Young Adult,0,0,36568,3,Q,0,15.5,high
1093,0,Master,Gilbert Sigvard Emanuel,Danbom,male,0.33,Infant,0,2,347080,3,S,0,14.4,medium
1094,0,Col,John Jacob,Astor,male,47.0,Adult,1,0,PC 17757,1,C,1,227.525,very high
1095,1,Miss,Winifred Vera,Quick,female,8.0,Child,1,1,26360,2,S,0,26.0,high
1096,0,Mr,Frank Thomas,Andrew,male,25.0,Young Adult,0,0,CA 34050,2,S,0,10.5,medium
1097,0,Mr,Alfred Fernand,Omont,male,28.0,Young Adult,0,0,FC 12998,1,C,0,25.7417,high
1098,1,Miss,Katherine,McGowan,female,35.0,Young Adult,0,0,9232,3,Q,0,7.75,low
1099,0,Mr,Sidney C Stuart,Collett,male,24.0,Young Adult,0,0,28034,2,S,0,10.5,medium
1100,1,Miss,Edith Louise,Rosenbaum,female,33.0,Young Adult,0,0,PC 17613,1,C,1,27.7208,high
1101,0,Mr,Redjo,Delalic,male,25.0,Young Adult,0,0,349250,3,S,0,7.8958,low
1102,0,Mr,Albert Karvin,Andersen,male,32.0,Young Adult,0,0,C 4001,3,S,0,22.525,high
1103,0,Mr,Luigi,Finoli,male,28.0,Young Adult,0,0,SOTON/OQ 3101308,3,S,0,7.05,low
1104,0,Mr,Percy William,Deacon,male,17.0,Teenager,0,0,SOC 14879,2,S,0,73.5,very high
1105,1,Mrs,Ellen Truelove Arman,Howard,female,60.0,Middle Aged,1,0,24065,2,S,0,26.0,high
1106,1,Miss,Ida Augusta Margareta,Andersson,female,38.0,Adult,4,2,347091,3,S,0,7.775,low
1107,0,Mr,Christopher,Head,male,42.0,Adult,0,0,113038,1,S,1,42.5,very high
1108,1,Miss,Bridget Delia,Mahon,female,28.0,Young Adult,0,0,330924,3,Q,0,7.8792,low
1109,0,Mr,George Dennick,Wick,male,57.0,Middle Aged,1,1,36928,1,S,0,164.8667,very high
1110,1,Mrs,Eleanor Elkins,Widener,female,50.0,Adult,1,1,113503,1,C,1,211.5,very high
1111,0,Mr,Alexander Morrison,Thomson,male,28.0,Young Adult,0,0,32302,3,S,0,8.05,medium
1112,1,Miss,Florentina,Duran y More,female,30.0,Young Adult,1,0,SC/PARIS 2148,2,C,0,13.8583,medium
1113,0,Mr,Harold J,Reynolds,male,21.0,Young Adult,0,0,342684,3,S,0,8.05,medium
1114,1,Mrs,Selena Rogers,Cook,female,22.0,Young Adult,0,0,W/C 14266,2,S,1,10.5,medium
1115,0,Mr,Einar Gervasius,Karlsson,male,21.0,Young Adult,0,0,350053,3,S,0,7.7958,low
1116,1,Mrs,Helen Churchill Hungerford,Candee,female,53.0,Middle Aged,0,0,PC 17606,1,C,0,27.4458,high
1117,1,Mrs,"Omine Amenia"" Alexander)""",Moubarek,female,28.0,Young Adult,0,2,2661,3,C,0,15.2458,high
1118,0,Mr,Johan Charles,Asplund,male,23.0,Young Adult,0,0,350054,3,S,0,7.7958,low
1119,1,Miss,Bridget,McNeill,female,28.0,Young Adult,0,0,370368,3,Q,0,7.75,low
1120,0,Mr,Thomas James,Everett,male,40.5,Adult,0,0,CA 6212,3,S,0,15.1,high
1121,0,Mr,Samuel James Metcalfe,Hocking,male,36.0,Adult,0,0,242963,2,S,0,13.0,medium
1122,0,Mr,George Frederick,Sweet,male,14.0,Teenager,0,0,220845,2,S,0,65.0,very high
1123,1,Miss,Constance,Willard,female,21.0,Young Adult,0,0,113795,1,S,0,26.55,high
1124,0,Mr,Karl Johan,Wiklund,male,21.0,Young Adult,1,0,3101266,3,S,0,6.4958,low
1125,0,Mr,Michael,Linehan,male,28.0,Young Adult,0,0,330971,3,Q,0,7.8792,low
1126,0,Mr,John Bradley,Cumings,male,39.0,Adult,1,0,PC 17599,1,C,1,71.2833,very high
1127,0,Mr,Olof Edvin,Vendel,male,20.0,Young Adult,0,0,350416,3,S,0,7.8542,low
1128,0,Mr,Frank Manley,Warren,male,64.0,Senior,1,0,110813,1,C,1,75.25,very high
1129,0,Mr,Raffull,Baccos,male,20.0,Young Adult,0,0,2679,3,C,0,7.225,low
1130,1,Miss,Marta,Hiltunen,female,18.0,Teenager,1,1,250650,2,S,0,13.0,medium
1131,1,Mrs,Mahala Dutton,Douglas,female,48.0,Adult,1,0,PC 17761,1,C,1,106.425,very high
1132,1,Mrs,Sigrid Posse,Lindstrom,female,55.0,Middle Aged,0,0,112377,1,C,0,27.7208,high
1133,1,Mrs,Alice Frances,Christy,female,45.0,Adult,0,2,237789,2,S,0,30.0,high
1134,0,Mr,Frederic Oakley,Spedden,male,45.0,Adult,1,1,16966,1,C,1,134.5,very high
1135,0,Mr,Abraham,Hyman,male,28.0,Young Adult,0,0,3470,3,S,0,7.8875,low
1136,0,Master,"William Arthur Willie""""",Johnston,male,28.0,Young Adult,1,2,W/C 6607,3,S,0,23.45,high
1137,0,Mr,Frederick R,Kenyon,male,41.0,Adult,1,0,17464,1,S,1,51.8625,very high
1138,1,Mrs,Claire Bennett,Karnes,female,22.0,Young Adult,0,0,FCC 13534,2,S,0,21.0,high
1139,0,Mr,James Vivian,Drew,male,42.0,Adult,1,1,28220,2,S,0,32.5,very high
1140,1,Mrs,Annie Margaret Hill,Hold,female,29.0,Young Adult,1,0,26707,2,S,0,26.0,high
1141,1,Mrs,"Zahie Maria"" Elias)""",Khalil,female,28.0,Young Adult,1,0,2660,3,C,0,14.4542,medium
1142,1,Miss,Barbara J,West,female,0.92,Infant,1,2,CA 34651,2,S,0,27.75,high
1143,0,Mr,Abraham August Johannes,Abrahamsson,male,20.0,Young Adult,0,0,SOTON/O2 3101284,3,S,0,7.925,low
1144,0,Mr,Walter Miller,Clark,male,27.0,Young Adult,1,0,13508,1,C,1,136.7792,very high
1145,0,Mr,Karl Johan,Salander,male,24.0,Young Adult,0,0,7266,3,S,0,9.325,medium
1146,0,Mr,Linhart,Wenzel,male,32.5,Young Adult,0,0,345775,3,S,0,9.5,medium
1147,0,Mr,George William,MacKay,male,28.0,Young Adult,0,0,CA 42795,3,S,0,7.55,low
1148,0,Mr,John,Mahon,male,28.0,Young Adult,0,0,AQ/4 3130,3,Q,0,7.75,low
1149,0,Mr,Samuel,Niklasson,male,28.0,Young Adult,0,0,363611,3,S,0,8.05,medium
1150,1,Miss,Lilian W,Bentham,female,19.0,Teenager,0,0,28404,2,S,0,13.0,medium
1151,0,Mr,Karl Albert,Midtsjo,male,21.0,Young Adult,0,0,345501,3,S,0,7.775,low
1152,0,Mr,Guillaume Joseph,de Messemaeker,male,36.5,Adult,1,0,345572,3,S,0,17.4,high
1153,0,Mr,August Ferdinand,Nilsson,male,21.0,Young Adult,0,0,350410,3,S,0,7.8542,low
1154,1,Mrs,"Addie"" Dart Trevaskis)""",Wells,female,29.0,Young Adult,0,2,29103,2,S,0,23.0,high
1155,1,Miss,Gertrud Emilia,Klasen,female,1.0,Infant,1,1,350405,3,S,0,12.1833,medium
1156,0,Mr,Emilio Ilario Giuseppe,Portaluppi,male,30.0,Young Adult,0,0,CA 34644,2,C,0,12.7375,medium
1157,0,Mr,Stanko,Lyntakoff,male,28.0,Young Adult,0,0,349235,3,S,0,7.8958,low
1158,0,Mr,Roderick Robert Crispin,Chisholm,male,28.0,Young Adult,0,0,112051,1,S,0,14.4542,medium
1159,0,Mr,Charles William,Warren,male,28.0,Young Adult,0,0,CA 49867,3,S,0,7.55,low
1160,1,Miss,May Elizabeth,Howard,female,28.0,Young Adult,0,0,A 2 39186,3,S,0,8.05,medium
1161,0,Mr,Mate,Pokrnic,male,17.0,Teenager,0,0,315095,3,S,0,8.6625,medium
1162,0,Mr,Thomas Francis,McCaffry,male,46.0,Adult,0,0,13050,1,C,1,75.2417,very high
1163,0,Mr,Patrick,Fox,male,28.0,Young Adult,0,0,368573,3,Q,0,7.75,low
1164,1,Mrs,Virginia McDowell,Clark,female,26.0,Young Adult,1,0,13508,1,C,1,136.7792,very high
1165,1,Miss,Mary,Lennon,female,28.0,Young Adult,1,0,370371,3,Q,0,15.5,high
1166,0,Mr,Jean Nassr,Saade,male,28.0,Young Adult,0,0,2676,3,C,0,7.225,low
1167,1,Miss,Dagmar Jenny Ingeborg,Bryhl,female,20.0,Young Adult,1,0,236853,2,S,0,26.0,high
1168,0,Mr,Clifford Richard,Parker,male,28.0,Young Adult,0,0,SC 14888,2,S,0,10.5,medium
1169,0,Mr,Harry,Faunthorpe,male,40.0,Adult,1,0,2926,2,S,0,26.0,high
1170,0,Mr,John James,Ware,male,30.0,Young Adult,1,0,CA 31352,2,S,0,21.0,high
1171,0,Mr,Percy Thomas,Oxenham,male,22.0,Young Adult,0,0,W/C 14260,2,S,0,10.5,medium
1172,1,Miss,Jelka,Oreskovic,female,23.0,Young Adult,0,0,315085,3,S,0,8.6625,medium
1173,0,Master,Alfred Edward,Peacock,male,0.75,Infant,1,1,SOTON/OQ 3101315,3,S,0,13.775,medium
1174,1,Miss,Honora,Fleming,female,28.0,Young Adult,0,0,364859,3,Q,0,7.75,low
1175,1,Miss,Maria Youssef,Touma,female,9.0,Child,1,1,2650,3,C,0,15.2458,high
1176,1,Miss,Salli Helena,Rosblom,female,2.0,Infant,1,1,370129,3,S,0,20.2125,high
1177,0,Mr,William,Dennis,male,36.0,Adult,0,0,A/5 21175,3,S,0,7.25,low
1178,0,Mr,Charles (Charles Fardon),Franklin,male,28.0,Young Adult,0,0,SOTON/OQ 3101314,3,S,0,7.25,low
1179,0,Mr,John Pillsbury,Snyder,male,24.0,Young Adult,1,0,21228,1,S,1,82.2667,very high
1180,0,Mr,Sarkis,Mardirosian,male,28.0,Young Adult,0,0,2655,3,C,1,7.2292,low
1181,0,Mr,Arthur,Ford,male,28.0,Young Adult,0,0,A/5 1478,3,S,0,8.05,medium
1182,0,Mr,George Alexander Lucien,Rheims,male,28.0,Young Adult,0,0,PC 17607,1,S,0,39.6,very high
1183,1,Miss,"Margaret Marcella Maggie""""",Daly,female,30.0,Young Adult,0,0,382650,3,Q,0,6.95,low
1184,0,Mr,Mustafa,Nasr,male,28.0,Young Adult,0,0,2652,3,C,0,7.2292,low
1185,0,Dr,Washington,Dodge,male,53.0,Middle Aged,1,1,33638,1,S,1,81.8583,very high
1186,0,Mr,Camille,Wittevrongel,male,36.0,Adult,0,0,345771,3,S,0,9.5,medium
1187,0,Mr,Minko,Angheloff,male,26.0,Young Adult,0,0,349202,3,S,0,7.8958,low
1188,1,Miss,Louise,Laroche,female,1.0,Infant,1,2,SC/Paris 2123,2,C,0,41.5792,very high
1189,0,Mr,Hanna,Samaan,male,28.0,Young Adult,2,0,2662,3,C,0,21.6792,high
1190,0,Mr,Joseph Holland,Loring,male,30.0,Young Adult,0,0,113801,1,S,0,45.5,very high
1191,0,Mr,Nils,Johansson,male,29.0,Young Adult,0,0,347467,3,S,0,7.8542,low
1192,0,Mr,Oscar Wilhelm,Olsson,male,32.0,Young Adult,0,0,347079,3,S,0,7.775,low
1193,0,Mr,Noel,Malachard,male,28.0,Young Adult,0,0,237735,2,C,1,15.0458,high
1194,0,Mr,Escott Robert,Phillips,male,43.0,Adult,0,1,SO/PP 2,2,S,0,21.0,high
1195,0,Mr,Tome,Pokrnic,male,24.0,Young Adult,0,0,315092,3,S,0,8.6625,medium
1196,1,Miss,"Catherine Katie""""",McCarthy,female,28.0,Young Adult,0,0,383123,3,Q,0,7.75,low
1197,1,Mrs,Catherine Elizabeth Halstead,Crosby,female,64.0,Senior,1,1,112901,1,S,1,26.55,high
1198,0,Mr,Hudson Joshua Creighton,Allison,male,30.0,Young Adult,1,2,113781,1,S,1,151.55,very high
1199,0,Master,Philip Frank,Aks,male,0.83,Infant,0,1,392091,3,S,0,9.35,medium
1200,0,Mr,Charles Melville,Hays,male,55.0,Middle Aged,1,1,12749,1,S,1,93.5,very high
1201,1,Mrs,Jennie L Howard,Hansen,female,45.0,Adult,1,0,350026,3,S,0,14.1083,medium
1202,0,Mr,Jego Grga,Cacic,male,18.0,Teenager,0,0,315091,3,S,0,8.6625,medium
1203,0,Mr,David,Vartanian,male,22.0,Young Adult,0,0,2658,3,C,0,7.225,low
1204,0,Mr,Harry,Sadowitz,male,28.0,Young Adult,0,0,LP 1588,3,S,0,7.575,low
1205,1,Miss,Jeannie,Carr,female,37.0,Adult,0,0,368364,3,Q,0,7.75,low
1206,1,Mrs,Ella Holmes,White,female,55.0,Middle Aged,0,0,PC 17760,1,C,1,135.6333,very high
1207,1,Miss,Kate,Hagardon,female,17.0,Teenager,0,0,AQ/3 30631,3,Q,0,7.7333,low
1208,0,Mr,William Augustus,Spencer,male,57.0,Middle Aged,1,0,PC 17569,1,C,1,146.5208,very high
1209,0,Mr,Reginald Harry,Rogers,male,19.0,Teenager,0,0,28004,2,S,0,10.5,medium
1210,0,Mr,Nils Hilding,Jonsson,male,27.0,Young Adult,0,0,350408,3,S,0,7.8542,low
1211,0,Mr,Ernest Wilfred,Jefferys,male,22.0,Young Adult,2,0,CA 31029,2,S,0,31.5,very high
1212,0,Mr,Johan Samuel,Andersson,male,26.0,Young Adult,0,0,347075,3,S,0,7.775,low
1213,0,Mr,Neshan,Krekorian,male,25.0,Young Adult,0,0,2654,3,C,1,7.2292,low
1214,0,Mr,Israel,Nesson,male,26.0,Young Adult,0,0,244368,2,S,1,13.0,medium
1215,0,Mr,Alfred G,Rowe,male,33.0,Young Adult,0,0,113790,1,S,0,26.55,high
1216,1,Miss,Emilie,Kreuchen,female,39.0,Adult,0,0,24160,1,S,0,211.3375,very high
1217,0,Mr,Ali,Assam,male,23.0,Young Adult,0,0,SOTON/OQ 3101309,3,S,0,7.05,low
1218,1,Miss,Ruth Elizabeth,Becker,female,12.0,Child,2,1,230136,2,S,1,39.0,very high
1219,0,Mr,"George (Mr George Thorne"")""",Rosenshine,male,46.0,Adult,0,0,PC 17585,1,C,0,79.2,very high
1220,0,Mr,Charles Valentine,Clarke,male,29.0,Young Adult,1,0,2003,2,S,0,26.0,high
1221,0,Mr,Ingvar,Enander,male,21.0,Young Adult,0,0,236854,2,S,0,13.0,medium
1222,1,Mrs,Elizabeth Agnes Mary White),Davies,female,48.0,Adult,0,2,CA 33112,2,S,0,36.75,very high
1223,0,Mr,William Crothers,Dulles,male,39.0,Adult,0,0,PC 17580,1,C,1,29.7,high
1224,0,Mr,Tannous,Thomas,male,28.0,Young Adult,0,0,2684,3,C,0,7.225,low
1225,1,Mrs,"Waika Mary"" Mowad)""",Nakid,female,19.0,Teenager,1,1,2653,3,C,0,15.7417,high
1226,0,Mr,Ivan,Cor,male,27.0,Young Adult,0,0,349229,3,S,0,7.8958,low
1227,0,Mr,John Edward,Maguire,male,30.0,Young Adult,0,0,110469,1,S,1,26.0,high
1228,0,Mr,Jose Joaquim,de Brito,male,32.0,Young Adult,0,0,244360,2,S,0,13.0,medium
1229,0,Mr,Joseph,Elias,male,39.0,Adult,0,2,2675,3,C,0,7.2292,low
1230,0,Mr,Herbert,Denbury,male,25.0,Young Adult,0,0,CA 31029,2,S,0,31.5,very high
1231,0,Master,Seman,Betros,male,28.0,Young Adult,0,0,2622,3,C,0,7.2292,low
1232,0,Mr,Joseph Charles,Fillbrook,male,18.0,Teenager,0,0,CA 15185,2,S,0,10.5,medium
1233,0,Mr,Thure Edvin,Lundstrom,male,32.0,Young Adult,0,0,350403,3,S,0,7.5792,low
1234,0,Mr,John George,Sage,male,28.0,Young Adult,1,9,CA 2343,3,S,0,69.55,very high
1235,1,Mrs,Charlotte Wardle Drake,Cardeza,female,58.0,Middle Aged,0,1,PC 17755,1,C,1,512.3292,very high
1236,0,Master,James William,van Billiard,male,28.0,Young Adult,1,1,A/5 851,3,S,0,14.5,high
1237,1,Miss,Karen Marie,Abelseth,female,16.0,Teenager,0,0,348125,3,S,0,7.65,low
1238,0,Mr,William Hull,Botsford,male,26.0,Young Adult,0,0,237670,2,S,0,13.0,medium
1239,1,Mrs,Shawneene Abi-Saab,Whabee,female,38.0,Adult,0,0,2688,3,C,0,7.2292,low
1240,0,Mr,Ralph,Giles,male,24.0,Young Adult,0,0,248726,2,S,0,13.5,medium
1241,1,Miss,Nellie,Walcroft,female,31.0,Young Adult,0,0,FCC 13528,2,S,0,21.0,high
1242,1,Mrs,Blanche Strouse,Greenfield,female,45.0,Adult,0,1,PC 17759,1,C,1,63.3583,very high
1243,0,Mr,Philip Joseph,Stokes,male,25.0,Young Adult,0,0,FCC 13540,2,S,0,10.5,medium
1244,0,Mr,William,Dibden,male,18.0,Teenager,0,0,SOC 14879,2,S,0,73.5,very high
1245,0,Mr,Samuel,Herman,male,49.0,Adult,1,2,220845,2,S,0,65.0,very high
1246,1,Miss,"Elizabeth Gladys Millvina""""",Dean,female,0.17,Infant,1,2,CA 2315,3,S,0,20.575,high
1247,0,Mr,Henry Forbes,Julian,male,50.0,Adult,0,0,113044,1,S,1,26.0,high
1248,1,Mrs,Caroline Lane Lamson,Brown,female,59.0,Middle Aged,2,0,11769,1,S,1,51.4792,very high
1249,0,Mr,Edward,Lockyer,male,28.0,Young Adult,0,0,1222,3,S,0,7.8792,low
1250,0,Mr,Patrick,O'Keefe,male,28.0,Young Adult,0,0,368402,3,Q,0,7.75,low
1251,1,Mrs,Elin Gerda Persson,Lindell,female,30.0,Young Adult,1,0,349910,3,S,0,15.55,high
1252,0,Master,William Henry,Sage,male,14.5,Teenager,8,2,CA 2343,3,S,0,69.55,very high
1253,1,Mrs,Antoinette Magnin,Mallet,female,24.0,Young Adult,1,1,SC/PARIS 2079,2,C,0,37.0042,very high
1254,1,Mrs,Florence Louise Long,Ware,female,31.0,Young Adult,0,0,CA 31352,2,S,0,21.0,high
1255,0,Mr,Ivan,Strilic,male,27.0,Young Adult,0,0,315083,3,S,0,8.6625,medium
1256,1,Mrs,Dorothy Annan,Harder,female,25.0,Young Adult,1,0,11765,1,C,1,55.4417,very high
1257,1,Mrs,Annie Bullen,Sage,female,28.0,Young Adult,1,9,CA 2343,3,S,0,69.55,very high
1258,0,Mr,Joseph,Caram,male,28.0,Young Adult,1,0,2689,3,C,0,14.4583,high
1259,1,Miss,"Susanna Juhantytar Sanni""""",Riihivouri,female,22.0,Young Adult,0,0,3101295,3,S,0,39.6875,very high
1260,1,Mrs,Pauline C Boeson,Gibson,female,45.0,Adult,0,1,112378,1,C,0,59.4,very high
1261,0,Mr,Emilio,Pallas y Castello,male,29.0,Young Adult,0,0,SC/PARIS 2147,2,C,0,13.8583,medium
1262,0,Mr,Edgar,Giles,male,21.0,Young Adult,1,0,28133,2,S,0,11.5,medium
1263,1,Miss,Helen Alice,Wilson,female,31.0,Young Adult,0,0,16966,1,C,1,134.5,very high
1264,0,Mr,Joseph Bruce,Ismay,male,49.0,Adult,0,0,112058,1,S,1,14.4542,medium
1265,0,Mr,William H,Harbeck,male,44.0,Adult,0,0,248746,2,S,0,13.0,medium
1266,1,Mrs,Ruth Vidaver,Dodge,female,54.0,Middle Aged,1,1,33638,1,S,1,81.8583,very high
1267,1,Miss,Grace Scott,Bowen,female,45.0,Adult,0,0,PC 17608,1,C,0,262.375,very high
1268,1,Miss,Maria,Kink,female,22.0,Young Adult,2,0,315152,3,S,0,8.6625,medium
1269,0,Mr,"Henry Harry""""",Cotterill,male,21.0,Young Adult,0,0,29107,2,S,0,11.5,medium
1270,0,Mr,William Edward,Hipkins,male,55.0,Middle Aged,0,0,680,1,S,1,50.0,very high
1271,0,Master,Carl Edgar,Asplund,male,5.0,Child,4,2,347077,3,S,0,31.3875,very high
1272,0,Mr,Patrick,O'Connor,male,28.0,Young Adult,0,0,366713,3,Q,0,7.75,low
1273,0,Mr,Joseph,Foley,male,26.0,Young Adult,0,0,330910,3,Q,0,7.8792,low
1274,1,Mrs,Emma,Risien,female,28.0,Young Adult,0,0,364498,3,S,0,14.5,high
1275,1,Mrs,Eileen O'Leary,McNamee,female,19.0,Teenager,1,0,376566,3,S,0,16.1,high
1276,0,Mr,"Edwin Frederick""""",Wheeler,male,28.0,Young Adult,0,0,SC/PARIS 2159,2,S,0,12.875,medium
1277,1,Miss,Kate,Herman,female,24.0,Young Adult,1,2,220845,2,S,0,65.0,very high
1278,0,Mr,Ernst Axel Algot,Aronsson,male,24.0,Young Adult,0,0,349911,3,S,0,7.775,low
1279,0,Mr,John,Ashby,male,57.0,Middle Aged,0,0,244346,2,S,0,13.0,medium
1280,0,Mr,Patrick,Canavan,male,21.0,Young Adult,0,0,364858,3,Q,0,7.75,low
1281,0,Master,Paul Folke,Palsson,male,6.0,Child,3,1,349909,3,S,0,21.075,high
1282,0,Mr,Vivian Ponsonby,Payne,male,23.0,Young Adult,0,0,12749,1,S,1,93.5,very high
1283,1,Mrs,Elizabeth Lindsey James,Lines,female,51.0,Middle Aged,0,1,PC 17592,1,S,1,39.4,very high
1284,0,Master,Eugene Joseph,Abbott,male,13.0,Teenager,0,2,CA 2673,3,S,0,20.25,high
1285,0,Mr,William,Gilbert,male,47.0,Adult,0,0,CA 30769,2,S,0,10.5,medium
1286,0,Mr,Anton,Kink-Heilmann,male,29.0,Young Adult,3,1,315153,3,S,0,22.025,high
1287,1,Mrs,Mary Eloise Hughes,Smith,female,18.0,Teenager,1,0,13695,1,S,1,60.0,very high
1288,0,Mr,Patrick,Colbert,male,24.0,Young Adult,0,0,371109,3,Q,0,7.25,low
1289,1,Mrs,Margaretha Emerentia Stehli,Frolicher-Stehli,female,48.0,Adult,1,1,13567,1,C,1,79.2,very high
1290,0,Mr,Edvard A,Larsson-Rondberg,male,22.0,Young Adult,0,0,347065,3,S,0,7.775,low
1291,0,Mr,Thomas Henry,Conlon,male,31.0,Young Adult,0,0,21332,3,Q,0,7.7333,low
1292,1,Miss,Caroline,Bonnell,female,30.0,Young Adult,0,0,36928,1,S,1,164.8667,very high
1293,0,Mr,Harry,Gale,male,38.0,Adult,1,0,28664,2,S,0,21.0,high
1294,1,Miss,Dorothy Winifred,Gibson,female,22.0,Young Adult,0,1,112378,1,C,0,59.4,very high
1295,0,Mr,Jose Pedro,Carrau,male,17.0,Teenager,0,0,113059,1,S,0,47.1,very high
1296,0,Mr,Isaac Gerald,Frauenthal,male,43.0,Adult,1,0,17765,1,C,1,27.7208,high
1297,0,Mr,"Alfred (Baron von Drachstedt"")""",Nourney,male,20.0,Young Adult,0,0,SC/PARIS 2166,2,C,1,13.8625,medium
